Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2014-08-25,63.742387,63.742387,63.403286,63.403287,437
2014-08-26,63.488061,64.20865,63.488061,64.115395,6508
2014-08-27,64.3782,64.725778,63.632179,63.979758,2096
2014-08-28,64.013667,64.20865,63.776297,64.115395,703
2014-08-29,64.005189,64.420587,63.360899,63.962799,3715
2014-09-01,64.51384,64.51384,63.911936,63.911936,85
2014-09-02,64.429065,64.64948,63.615224,63.615225,1963
2014-09-03,63.437196,64.225605,63.437196,64.089963,996
2014-09-04,64.20865,65.039446,63.844117,64.751208,1771
2014-09-05,64.089965,64.666435,64.005189,64.479928,1888
2014-09-08,65.166608,65.276816,64.14083,64.140833,1419
2014-09-09,64.607093,64.742733,64.047577,64.123874,1223
2014-09-10,63.420241,64.10692,62.945501,63.352424,4110
2014-09-11,63.581314,63.657612,62.733563,63.284603,2472
2014-09-12,63.869549,63.869549,62.937022,62.937022,653
2014-09-15,62.691176,63.140484,62.258823,62.818337,2916
2014-09-16,63.259169,63.623702,62.733563,63.572835,516
2014-09-17,64.17474,64.17474,63.352421,63.530451,611
2014-09-18,64.200172,64.200172,63.666087,63.666087,796
2014-09-19,63.954324,64.335812,63.555882,64.259517,598
2014-09-22,63.996712,64.14083,63.666089,63.76782,1461
2014-09-23,63.530449,63.911937,63.132006,63.793252,1622
2014-09-24,63.106574,63.572837,62.970933,63.174391,1984
2014-09-25,63.996712,64.24256,63.165916,63.165918,1034
2014-09-26,62.826816,63.403286,62.580968,63.318513,1756
2014-09-29,63.962802,63.962802,62.623356,62.869207,2249
2014-09-30,63.403286,63.581314,63.081141,63.555882,1875
2014-10-01,63.318511,63.479584,62.953978,63.140486,2119
2014-10-02,62.580968,62.580968,61.673875,62.012977,9102
2014-10-06,63.538927,64.14083,63.335466,63.649136,2582
2014-10-07,63.742387,63.827162,63.047231,63.386329,2190
2014-10-08,62.979411,62.979411,61.86038,62.148613,4262
2014-10-09,63.157439,63.157439,62.029928,62.029928,2200
2014-10-10,61.038061,61.767127,60.656574,61.385643,8848
2014-10-13,61.038061,61.775605,60.614186,61.54671,7188
2014-10-14,60.571799,61.69083,60.571799,61.182177,4784
2014-10-15,60.487023,60.749826,57.884428,59.189965,12171
2014-10-16,59.215397,60.071626,58.291349,59.910551,16004
2014-10-17,60.215743,61.224567,60.054671,61.182177,9913
2014-10-20,60.665051,60.851556,60.173356,60.673529,2288
2014-10-21,60.597231,62.004497,60.359861,61.56367,4063
2014-10-22,62.055363,63.276124,62.055363,62.792906,2551
2014-10-23,62.979411,63.360899,62.699653,63.276123,3728
2014-10-24,63.157439,63.267646,62.326643,62.860728,4253
2014-10-27,63.479584,63.479584,62.072318,62.258824,5929
2014-10-28,62.920068,62.945501,62.648788,62.852247,1763
2014-10-29,62.962456,63.903459,62.962456,63.072665,6792
2014-10-30,63.377854,63.674567,62.733563,63.174391,3424
2014-10-31,63.683044,65.090311,63.598269,64.903804,3648
2014-11-03,65.073356,65.709169,65.073356,65.208994,1824
2014-11-04,64.95467,64.95467,63.250691,63.538924,9604
2014-11-05,64.429065,64.85294,63.911937,64.85294,815
2014-11-06,64.598615,65.234428,64.10692,65.234426,2117
2014-11-07,65.963241,66.663434,65.903469,66.552429,1959
2014-11-10,65.749768,66.501194,65.749768,66.501191,2515
2014-11-11,66.68905,66.68905,65.749768,65.920544,2238
2014-11-12,66.253565,66.407266,65.561912,65.818081,1894
2014-11-14,64.725096,65.237432,64.690941,64.861718,2197
2014-11-17,64.810486,65.01542,64.545779,64.801946,1442
2014-11-18,65.186199,65.348438,64.46039,64.716558,2045
2014-11-19,64.93857,64.93857,64.144449,64.597014,1970
2014-11-20,65.408211,65.408211,64.503084,65.27159,2443
2014-11-21,65.536295,66.919602,65.510678,66.373113,8633
2014-11-24,66.501194,66.637817,65.766846,65.818081,7811
2014-11-25,65.536295,65.912008,64.716557,64.716558,2945
2014-11-26,64.85318,64.981264,64.673863,64.733634,2752
2014-11-27,64.46039,64.588473,63.700425,63.819968,2773
2014-11-28,62.974616,62.983154,61.693776,62.974616,11951
2014-12-01,61.881632,62.889226,60.985045,62.880686,19668
2014-12-02,63.854125,64.597012,63.350329,64.289612,4502
2014-12-03,64.733635,65.903469,64.733635,65.339897,3622
2014-12-04,66.262104,66.262104,63.97367,64.024907,7879
2014-12-05,64.836102,65.630223,64.836102,65.023961,3539
2014-12-08,65.707073,65.707073,64.101754,64.400615,6269
2014-12-09,63.401562,63.538185,62.761142,62.983156,8371
2014-12-10,63.384484,63.384484,60.933811,61.096053,8532
2014-12-11,60.754494,63.094161,60.720338,62.880686,8303
2014-12-12,61.608387,61.608387,60.190922,60.190922,7252
2014-12-15,60.105535,60.78011,59.755439,59.755441,9436
2014-12-16,60.190924,60.822808,58.380671,60.822808,6529
2014-12-17,59.883523,61.480303,59.097941,61.480303,4639
2014-12-18,61.915788,63.162472,61.505919,61.958481,6650
2014-12-19,63.751658,63.862664,62.334196,63.743121,4765
2014-12-22,64.955648,65.638762,64.451851,64.767789,13522
2014-12-23,64.767791,66.023014,64.767791,66.023014,2145
2014-12-29,65.280127,65.775385,65.134965,65.544835,3494
2014-12-30,65.408211,65.408211,64.716557,64.895875,1260
2015-01-02,66.270643,66.270643,65.160582,65.587527,3816
2015-01-05,65.835157,66.031553,64.033443,64.417697,8197
2015-01-06,64.887336,65.502139,64.29815,64.434772,3356
2015-01-07,64.178605,66.262104,64.178605,65.425291,3546
2015-01-08,66.185254,66.68905,65.766846,66.689049,6564
2015-01-09,67.047686,67.047686,65.997397,65.997398,6348
2015-01-12,66.245026,66.518272,64.85318,65.041035,6734
2015-01-13,64.981264,66.048631,64.53724,65.561911,7035
2015-01-14,64.597012,65.314283,63.760197,63.845584,4116
2015-01-15,65.749768,66.560967,64.810486,65.27159,12159
2015-01-16,65.621684,67.457554,65.322822,67.064764,10400
2015-01-19,67.671028,67.799112,66.748823,67.568558,6570
2015-01-20,67.406321,67.560021,66.68905,67.218465,8666
2015-01-21,67.073302,67.978429,66.859829,67.508786,7775
2015-01-22,67.517327,68.934789,67.517327,68.533461,5497
2015-01-23,70.010695,70.941438,69.156802,69.609362,18472
2015-01-26,69.421508,69.933844,68.738394,69.250728,10567
2015-01-27,69.421508,69.677676,67.96989,68.311447,5422
2015-01-28,69.16534,69.16534,66.919602,67.62833,7272
2015-01-29,67.141614,67.141614,64.827564,65.263049,11522
2015-01-30,66.390188,66.77444,65.459444,66.689049,3371
2015-02-02,66.53535,67.645411,65.741229,66.518274,8395
2015-02-03,67.261159,69.148263,66.868368,67.833269,12066
2015-02-04,68.892095,69.071412,68.115052,68.593234,4470
2015-02-05,68.917711,69.361736,68.337064,69.293426,2762
2015-02-06,69.249897,70.428582,68.596028,69.809127,6778
2015-02-09,69.688678,69.938181,69.267104,69.826338,9795
2015-02-10,69.482193,70.075837,68.67346,69.473589,7252
2015-02-11,69.370347,69.4994,68.544407,68.940167,6710
2015-02-12,68.957377,69.76611,68.836927,68.836929,9560
2015-02-13,70.03282,70.308133,69.680074,70.075835,6747
2015-02-16,70.936191,70.936191,70.084441,70.557637,2639
2015-02-17,71.15128,71.15128,69.671471,69.869351,9701
2015-02-18,69.224087,69.61985,68.656253,69.292916,20465
2015-02-19,67.96797,68.208869,67.02158,68.183058,22822
2015-02-20,68.131437,68.355129,67.468965,67.546398,7459
2015-02-23,67.813106,68.183058,67.537793,67.675453,13925
2015-02-24,67.96797,68.174455,67.391533,67.890541,7153
2015-02-25,67.873331,68.088419,67.580811,67.727072,3793
2015-02-26,67.580811,68.217473,67.580811,67.933555,7043
2015-02-27,68.191662,68.423957,67.933556,68.140038,6345
2015-03-02,68.398147,68.5272,67.047391,67.503378,4950
2015-03-03,67.881934,68.131437,66.978563,67.245276,8877
2015-03-04,67.752881,68.140041,67.331308,67.632433,7304
2015-03-05,68.140041,68.243283,67.417343,67.718466,6275
2015-03-06,67.537793,68.535804,67.537793,68.183058,5066
2015-03-09,68.140041,68.484182,67.709864,68.01099,7446
2015-03-10,67.692657,68.243283,67.537793,67.92495,5671
2015-03-11,67.778692,69.034809,67.778692,68.664855,8120
2015-03-12,68.191662,68.544407,68.079816,68.312113,4112
2015-03-13,68.64765,68.64765,67.718467,68.131439,11155
2015-03-16,68.544407,68.802513,67.744278,68.217473,8733
2015-03-17,68.423957,68.699271,68.148644,68.389542,5265
2015-03-18,68.398147,68.441165,67.546396,68.320718,8111
2015-03-19,68.656253,69.249897,68.509993,68.664855,9968
2015-03-20,68.303508,68.303508,67.357118,67.83031,8352
2015-03-23,67.486172,67.520586,66.763474,67.142031,8931
2015-03-24,66.978563,67.40874,66.952752,67.107616,5704
2015-03-25,66.591403,67.038787,66.204244,66.686044,5444
2015-03-26,66.204244,67.641035,66.204244,66.436541,9317
2015-03-27,67.279687,67.279687,66.040777,66.066588,5681
2015-03-30,65.868706,67.847521,65.817085,67.847521,6077
2015-03-31,68.226076,68.535804,67.890538,68.226079,4535
2015-04-01,67.96797,68.217473,67.615225,67.881934,4630
2015-04-02,66.823699,67.572207,66.522575,66.995772,2547
2015-04-07,67.451757,67.96797,66.883924,67.838915,1929
2015-04-08,67.959366,68.303508,67.468965,67.520588,6616
2015-04-09,67.623828,67.744278,67.116219,67.701262,10868
2015-04-10,68.183058,69.748903,68.183058,69.748903,7580
2015-04-13,69.344536,70.282322,69.129448,69.585433,5953
2015-04-14,69.447779,69.860749,69.000395,69.551018,2880
2015-04-15,70.462997,71.529836,70.454393,71.297543,6454
2015-04-16,70.695292,71.314747,70.05863,70.05863,3331
2015-04-17,69.688678,70.454393,69.077827,69.103637,3760
2015-04-20,69.559625,70.497411,69.482193,70.10165,6982
2015-04-21,70.127459,70.549032,69.920971,69.920971,2601
2015-04-22,69.258501,70.067234,68.854135,69.860746,4168
2015-04-23,70.549032,70.549032,69.860749,70.007012,1875
2015-04-24,69.4994,69.64566,68.785306,68.957379,4589
2015-04-27,69.344536,69.688678,68.682064,68.682065,2635
2015-04-28,68.570218,69.08643,68.140041,68.466977,3424
2015-04-29,68.398147,68.836927,67.107616,67.572208,4850
2015-04-30,68.441165,68.879945,67.279687,67.727072,9244
2015-05-04,68.742288,69.23269,68.320715,69.086433,2832
2015-05-05,68.79391,69.439175,68.750892,68.750895,2747
2015-05-06,67.881934,68.768099,67.357118,67.468963,2578
2015-05-07,66.944149,66.944149,66.126812,66.780684,3716
2015-05-08,67.70126,68.355129,67.271083,68.071215,1930
2015-05-11,68.647383,69.228626,67.771181,67.771183,3524
2015-05-12,67.528273,67.528273,66.643396,67.406817,5824
2015-05-13,67.554299,67.710454,66.357112,66.374465,4615
2015-05-14,66.10553,66.582669,65.645741,66.573992,1634
2015-05-15,66.634721,66.634721,66.28771,66.435192,1079
2015-05-18,66.799551,67.120536,66.10553,66.53929,2153
2015-05-19,66.114205,67.797207,66.114205,67.78853,4389
2015-05-20,68.100841,68.829563,67.953361,68.152891,8194
2015-05-21,68.404475,68.404475,67.719129,67.953363,4469
2015-05-22,67.771181,68.56063,67.268015,68.283021,1780
2015-05-26,68.404475,69.141873,68.309047,68.317723,1780
2015-05-27,68.178918,68.803538,67.73648,67.736481,3848
2015-05-28,67.189938,67.875284,67.189938,67.779853,1417
2015-05-29,68.014088,68.014088,67.189938,67.224637,1049
2015-06-01,67.189938,67.727804,67.189938,67.554302,1084
2015-06-02,67.623701,67.658402,66.279035,66.365788,4514
2015-06-03,66.322411,66.539293,65.758519,65.85395,4304
2015-06-04,65.888648,65.966725,64.596033,64.639411,5058
2015-06-05,64.795564,66.365788,64.283724,65.819248,2753
2015-06-08,65.506936,65.949375,65.376807,65.949372,1168
2015-06-09,65.498261,66.027452,65.15125,65.420187,7179
2015-06-10,65.15125,65.810571,64.977745,65.480913,3332
2015-06-11,65.064498,66.10553,65.064498,65.940701,1899
2015-06-12,65.541637,65.758519,64.630734,64.821591,3513
2015-06-15,64.127569,64.925693,64.127569,64.500604,2399
2015-06-16,64.023466,65.064498,64.023466,64.899666,1287
2015-06-17,65.264029,65.645741,65.264029,65.316081,1326
2015-06-18,65.107874,65.22933,64.335775,65.22933,2419
2015-06-19,65.246678,65.663091,65.116549,65.264031,1341
2015-06-22,65.064498,66.183607,64.943044,65.177274,5013
2015-06-23,65.498261,66.192282,65.324756,65.871297,3320
2015-06-24,66.192282,66.192282,65.567663,66.183608,1333
2015-06-25,66.10553,66.10553,65.498261,65.827919,1324
2015-06-26,65.411508,65.428859,64.847616,65.428857,869
2015-06-29,64.387827,65.29873,64.370476,64.379151,6501
2015-06-30,64.838941,65.246678,64.3271,64.74351,21429
2015-07-01,64.717487,65.394158,64.630734,64.856293,5225
2015-07-02,64.448554,65.055822,64.448554,64.864964,3299
2015-07-03,64.899668,65.229328,64.856291,65.185951,1118
2015-07-06,64.431203,64.96907,64.431203,64.969069,3702
2015-07-07,65.376807,65.836596,64.630734,64.795566,2291
2015-07-08,64.47458,64.943044,64.257698,64.257698,4441
2015-07-09,64.80424,65.116549,64.249023,64.431201,4219
2015-07-10,64.80424,64.80424,63.468249,63.468252,5115
2015-07-13,64.188296,64.882318,63.763208,64.882318,4090
2015-07-14,64.396502,65.15125,64.3271,65.151249,2637
2015-07-15,65.177276,65.95805,65.116549,65.671764,1123
2015-07-16,65.324756,66.391813,65.324756,66.200956,3374
2015-07-17,66.279035,66.45254,65.62839,65.749845,1010
2015-07-20,65.862622,66.192282,65.333429,65.333429,2871
2015-07-21,65.758519,65.758519,64.812915,65.142572,4067
2015-07-22,64.977745,65.394158,64.457229,65.385483,4591
2015-07-23,64.977745,65.324756,64.439879,64.439879,1382
2015-07-24,63.893337,64.543982,63.711156,63.711156,3188
2015-07-27,63.320769,63.320769,61.811273,62.349139,5638
2015-07-28,61.958752,63.99744,61.819948,63.99744,4001
2015-07-29,64.379152,65.402833,64.379152,65.402833,3839
2015-07-30,66.192282,66.192282,65.428859,65.741168,3529
2015-07-31,65.550313,65.975401,61.828623,62.748202,6226
2015-08-03,63.260042,63.329444,61.403535,62.062856,8525
2015-08-04,61.464262,62.435892,61.204004,61.23003,5168
2015-08-05,61.325458,62.38384,61.325458,61.898026,3339
2015-08-06,61.845974,62.192985,61.247381,61.898026,2971
2015-08-07,62.392516,62.522645,61.247381,61.256056,3129
2015-08-10,61.134602,61.845974,60.73554,61.837299,6203
2015-08-11,61.759443,62.162241,60.559805,60.813743,5890
2015-08-12,61.207785,61.207785,60.104469,60.375919,3879
2015-08-13,62.477474,62.591308,61.610583,62.022137,2602
2015-08-14,62.057163,62.057163,61.29535,61.820738,1665
2015-08-17,62.048407,62.591308,61.251567,62.591308,1170
2015-08-18,62.381153,62.459961,61.811982,61.811982,5084
2015-08-19,61.400427,61.680635,60.270842,60.270842,2744
2015-08-20,60.17452,60.17452,58.966126,59.25509,9813
2015-08-21,57.56509,58.195556,56.785763,56.785763,5285
2015-08-24,52.258664,54.13255,50.25343,52.775296,21027
2015-08-25,52.635192,54.955659,52.538871,54.579131,19223
2015-08-26,53.283172,54.342706,52.976695,53.782291,6851
2015-08-27,56.479286,58.03794,56.479286,57.792758,4881
2015-08-28,58.65965,58.948613,57.748976,58.878562,4672
2015-08-31,58.318147,58.361929,57.626385,57.643898,1959
2015-09-01,57.617629,57.617629,56.041463,56.549338,4441
2015-09-02,56.216592,56.987162,55.437266,56.566851,3870
2015-09-03,56.91711,59.123743,56.91711,59.123743,3755
2015-09-04,58.046696,58.046696,57.048458,57.337421,1779
2015-09-07,57.206074,57.398717,56.829546,56.829546,1889
2015-09-08,56.925867,57.512551,56.741981,57.477525,3385
2015-09-09,58.178043,58.537059,57.775245,57.941618,3719
2015-09-10,56.741981,56.76825,55.936385,56.14654,1850
2015-09-11,56.558095,56.558095,55.67369,55.840064,1510
2015-09-14,56.32167,56.32167,55.866333,55.866333,1111
2015-09-15,56.417991,56.76825,55.980167,56.76825,1706
2015-09-16,57.039701,57.871567,56.873328,57.871567,2152
2015-09-17,57.827784,57.827784,57.179805,57.460012,3258
2015-09-18,57.442499,57.442499,55.37597,56.207836,3157
2015-09-21,56.803276,57.38996,56.216592,57.38996,4182
2015-09-22,57.547577,57.547577,56.593121,57.512551,930
2015-09-23,57.398717,57.495038,56.91711,57.013432,1994
2015-09-24,56.304157,56.803276,55.761255,56.155297,2097
2015-09-25,56.873328,57.871567,56.873328,57.319033,2125
2015-09-28,57.206074,57.433743,56.864572,57.249857,2699
2015-09-29,56.129027,57.232344,56.129027,56.654416,369
2015-09-30,57.302395,58.072966,57.302395,58.072966,1388
2015-10-01,58.799753,59.150012,57.608872,57.757732,6755
2015-10-02,58.48452,58.843536,56.671929,57.109753,3473
2015-10-05,59.141256,59.981878,58.598354,59.631619,2705
2015-10-06,60.375919,60.918821,59.438976,60.918821,1351
2015-10-07,61.199028,61.759443,60.375919,60.375919,1771
2015-10-08,61.558044,61.680635,61.041412,61.199028,3386
2015-10-09,62.170998,62.258562,61.382914,61.724417,2627
2015-10-12,61.26908,61.803225,60.769961,60.8225,3662
2015-10-13,61.29535,61.374158,60.410945,61.050168,1969
2015-10-14,61.199028,61.225298,60.375919,61.058925,1720
2015-10-15,61.12022,62.127215,60.945091,61.882034,5495
2015-10-16,62.530013,63.177993,62.530013,62.994107,2078
2015-10-19,63.046645,63.747164,62.757682,62.757682,2619
2015-10-20,63.090428,63.090428,61.978355,62.381153,722
2015-10-21,62.792708,62.792708,62.258562,62.381153,510
2015-10-22,62.118459,63.922293,62.118459,63.922293,831
2015-10-23,65.340843,66.321568,65.060635,65.270791,7104
2015-10-26,65.384625,65.787423,64.55276,64.657837,2013
2015-10-27,64.027371,64.097423,63.572034,64.097423,5081
2015-10-28,64.368874,65.060635,64.036127,64.859236,3054
2015-10-29,65.673589,66.444159,64.955558,65.901257,2786
2015-10-30,65.962553,66.076387,64.544003,65.752397,5710
2015-11-02,65.130687,66.645558,65.130687,66.645558,5037
2015-11-03,67.33732,69.815403,67.33732,69.815403,6802
2015-11-04,69.184937,70.051828,69.132398,70.051828,2368
2015-11-05,69.184937,69.430118,68.25675,68.25675,1713
2015-11-06,68.650792,69.062346,67.748874,68.081621,1359
2015-11-09,69.123277,69.176279,67.427217,67.427217,1318
2015-11-10,67.04737,67.957236,67.04737,67.957236,1605
2015-11-11,67.418383,67.824731,67.135707,67.277045,504
2015-11-12,67.135707,67.153374,66.36718,66.36718,1533
2015-11-13,65.501482,65.71349,64.512114,64.512114,409
2015-11-16,63.929093,65.0598,63.929093,64.67112,2005
2015-11-17,67.100372,67.14454,66.508518,66.9502,1313
2015-11-18,66.870697,66.870697,66.075669,66.499684,4084
2015-11-19,66.791195,67.126873,66.208174,66.411348,1129
2015-11-20,66.19934,66.817695,66.19934,66.817695,104
2015-11-23,66.252342,66.85303,65.642821,66.835363,3344
2015-11-24,66.9502,67.568555,65.775325,67.356548,1286
2015-11-25,68.019071,68.239912,67.232877,68.213411,1225
2015-11-26,67.815897,68.478421,67.391882,67.771729,626
2015-11-27,67.754062,67.754062,67.109206,67.436051,2758
2015-11-30,67.497886,68.628593,67.40955,68.628593,726
2015-12-01,68.337082,68.337082,67.648058,67.665725,2967
2015-12-02,68.169243,68.169243,67.630391,67.639224,841
2015-12-03,66.473183,67.338881,63.982095,63.982095,2469
2015-12-04,64.043931,64.300106,62.374372,63.619916,4641
2015-12-07,63.973262,64.688787,61.782517,62.05636,4934
2015-12-08,62.047527,62.630547,60.06879,61.314334,5874
2015-12-09,61.119994,61.950357,60.051123,61.225998,3259
2015-12-10,61.367336,62.453875,60.598809,61.86202,2184
2015-12-11,61.164162,61.561676,59.803781,60.607643,2531
2015-12-14,60.510472,60.510472,59.105923,59.865616,2829
2015-12-15,60.943321,63.619916,60.934487,63.531579,3518
2015-12-16,64.096933,64.618118,63.602248,63.867258,1301
2015-12-17,63.805422,64.379609,63.805422,64.326607,429
2015-12-18,62.453875,63.55808,62.453875,63.293071,793
2015-12-21,63.07223,63.505078,62.80722,63.07223,1929
2015-12-22,62.383205,63.045729,62.383205,63.045729,114
2015-12-23,62.983893,64.485613,62.983893,64.485613,2261
2015-12-28,63.75242,63.778921,62.798387,63.222402,2256
2015-12-29,63.399075,64.67112,63.178233,64.026263,5743
2015-12-30,64.043931,64.043931,62.780719,62.780719,4633
2016-01-04,63.213568,63.407908,62.427374,62.542211,2220
2016-01-05,63.346073,64.035097,62.948559,63.584581,2410
2016-01-06,63.416742,63.531579,62.886723,63.531579,1087
2016-01-07,62.436207,62.621714,61.234831,62.621714,2705
2016-01-08,62.992727,62.992727,60.386801,60.81965,1461
2016-01-11,60.598809,60.801983,60.06879,60.130626,3634
2016-01-12,59.503437,60.854985,58.893915,59.97162,1729
2016-01-13,61.747183,62.277202,61.658846,61.923856,933
2016-01-14,62.074028,64.485613,61.01399,64.370776,735
2016-01-15,64.388443,64.388443,61.243665,62.445041,2060
2016-01-18,62.798387,63.231235,62.330203,63.001561,794
2016-01-19,63.602248,64.741789,62.586379,63.125232,2113
2016-01-20,61.20833,61.20833,59.936286,59.945119,3042
2016-01-21,59.662442,60.837317,58.461067,60.837317,3655
2016-01-22,61.172996,62.701217,61.172996,61.517508,3658
2016-01-25,62.80722,62.80722,61.11116,61.605845,1554
2016-01-26,59.635942,61.694181,59.362099,61.623512,1882
2016-01-27,61.482173,62.144697,61.20833,62.144697,1305
2016-01-28,61.605845,62.621714,60.969822,61.597011,1486
2016-01-29,62.436207,62.542211,62.188865,62.427374,324
2016-02-01,63.187067,63.319572,61.146495,61.614678,3620
2016-02-02,61.985691,61.985691,59.627108,59.786114,3319
2016-02-03,60.704813,61.641179,59.370932,61.323168,1409
2016-02-04,62.939725,63.001561,61.482173,62.639381,1287
2016-02-05,62.939725,63.628749,62.718884,62.789553,939
2016-02-08,63.761254,63.761254,62.021026,62.939725,1564
2016-02-09,64.451731,64.736995,62.56186,63.471138,1098
2016-02-10,63.025414,64.719166,63.025414,64.719166,1593
2016-02-11,62.668834,62.668834,61.055312,61.117714,1136
2016-02-12,64.184297,64.184297,63.141302,63.979264,2495
2016-02-15,65.227292,65.886964,64.719166,65.851306,2696
2016-02-16,66.109826,66.653609,64.202126,64.202126,3413
2016-02-17,65.512555,66.020681,65.512555,66.020681,352
2016-02-18,66.341602,66.81407,66.020681,66.252458,1415
2016-02-19,66.100911,66.395089,65.298608,65.298608,885
2016-02-22,66.81407,67.750091,66.751669,66.760583,2341
2016-02-23,66.404004,66.626866,65.967194,65.967194,916
2016-02-24,65.075745,65.173805,64.72808,64.72808,9740
2016-02-25,65.833477,65.967194,64.942028,64.942028,574
2016-02-26,66.822985,67.259794,66.822985,67.161735,730
2016-02-29,66.644695,67.090419,65.940451,67.090419,1309
2016-03-01,66.412918,66.751669,65.940451,66.493149,1060
2016-03-02,66.858643,67.295452,66.083082,67.179564,2235
2016-03-03,67.197393,68.195815,66.742754,66.885386,1083
2016-03-04,67.206308,67.206308,66.288115,66.858643,2041
2016-03-07,67.571801,67.732262,66.644695,66.644695,999
2016-03-08,68.195815,68.195815,67.304367,67.304367,516
2016-03-09,67.348939,68.088842,67.322196,67.322196,1417
2016-03-10,67.42917,67.616374,64.745909,64.745909,2329
2016-03-11,66.056339,66.938873,66.056339,66.091997,2187
2016-03-14,65.922622,66.261372,65.289693,66.243543,1630
2016-03-15,65.699759,65.949365,65.387752,65.931536,564
2016-03-16,67.036932,67.036932,66.11874,66.261372,801
2016-03-17,66.100911,66.457491,65.566042,66.457491,1283
2016-03-18,66.546636,66.99236,66.091997,66.582294,369
2016-03-21,66.63578,66.63578,66.359431,66.63578,1311
2016-03-22,66.502063,66.680353,66.323773,66.644695,229
2016-03-23,67.108248,67.295452,66.867557,67.188479,681
2016-03-24,66.769498,66.894301,66.127655,66.724925,1283
2016-03-29,67.438084,67.438084,66.37726,66.609037,817
2016-03-30,66.591208,67.117163,66.448576,66.448576,703
2016-03-31,66.056339,66.680353,65.619529,66.181142,379
2016-04-01,64.915285,65.16489,64.585449,65.031173,418
2016-04-04,64.745909,65.895878,64.612192,65.405581,2360
2016-04-05,64.683508,65.075745,64.523047,64.523047,320
2016-04-06,65.280779,65.280779,64.683508,64.888541,1470
2016-04-07,65.013344,65.637358,64.371501,64.371501,368
2016-04-08,65.352094,65.503641,64.950943,65.503641,452
2016-04-11,64.790482,65.34318,64.790482,65.34318,653
2016-04-12,65.52147,65.922622,65.013344,65.922622,115
2016-04-13,66.172227,66.849728,65.788904,66.528807,399
2016-04-14,66.867557,67.678775,66.546636,67.607459,2994
2016-04-15,67.571801,67.571801,67.108248,67.134992,476
2016-04-18,65.699759,66.885386,65.699759,66.876472,2462
2016-04-19,67.375683,67.660946,67.179564,67.571801,1122
2016-04-20,67.393512,68.276046,66.921044,68.276046,1576
2016-04-21,68.28496,69.176409,68.28496,68.810915,3418
2016-04-22,68.971376,69.247725,68.427592,69.247725,513
2016-04-25,69.532988,69.532988,68.454336,68.525651,2330
2016-04-26,69.559732,69.559732,68.793086,68.953547,1384
2016-04-27,69.488416,69.720192,68.926803,69.220981,1954
2016-04-28,69.087264,69.488416,68.784171,69.488416,434
2016-04-29,69.604304,70.067857,68.784171,68.784171,2154
2016-05-02,69.443843,69.443843,68.400849,69.087264,891
2016-05-03,68.552395,68.64154,67.660946,67.750091,1797
2016-05-04,68.169072,68.703941,67.678775,68.071013,1379
2016-05-05,68.525651,69.301212,68.525651,68.748514,904
2016-05-06,68.614796,68.730685,68.186901,68.730685,742
2016-05-09,69.702364,69.862824,68.427592,68.427592,1241
2016-05-10,69.541903,70.165917,69.149665,69.978713,820
2016-05-11,70.263078,70.568726,70.002378,70.002378,1789
2016-05-12,70.245098,70.937301,70.119243,70.469839,3255
2016-05-13,70.415902,71.21598,70.299036,71.009218,2845
2016-05-17,71.46769,71.548597,70.829425,71.180022,3478
2016-05-18,70.937301,71.512638,70.748518,71.512638,551
2016-05-19,71.692431,71.692431,70.991239,71.539607,747
2016-05-20,71.917173,72.366655,71.683442,72.069098,3437
2016-05-23,71.845255,72.213831,71.386783,71.503649,653
2016-05-24,71.97111,72.879065,71.73738,72.762199,2937
2016-05-25,72.366655,72.816137,72.186862,72.186862,643
2016-05-26,72.681292,73.25663,71.809297,71.809297,1331
2016-05-27,71.890204,72.600386,71.602535,72.600386,1136
2016-05-30,72.591396,73.25663,72.186862,72.48352,1211
2016-05-31,72.078986,72.708261,71.746369,72.213831,1981
2016-06-01,72.465541,72.465541,71.018208,71.171032,1288
2016-06-02,71.845255,71.845255,70.676601,70.802456,3685
2016-06-03,71.171032,71.755359,69.93945,69.93945,993
2016-06-06,69.93945,70.928311,69.93945,70.70357,291
2016-06-07,70.70357,71.629504,70.487819,71.629504,1519
2016-06-08,71.647483,71.962121,71.647483,71.962121,990
2016-06-09,71.710411,72.061007,71.557587,72.061007,2360
2016-06-10,72.096965,72.150903,71.629504,72.150903,698
2016-06-13,72.016059,72.726241,70.847405,72.699272,1755
2016-06-14,72.249789,72.591396,72.168883,72.591396,1404
2016-06-15,72.285748,72.528468,72.016059,72.456551,1655
2016-06-16,71.46769,72.546448,71.449711,72.546448,804
2016-06-17,73.103806,73.283599,72.114945,72.123934,344
2016-06-20,73.049868,73.049868,72.537458,72.717251,769
2016-06-21,72.48352,73.049868,72.096965,73.031889,1073
2016-06-22,72.861085,73.238651,72.726241,72.897044,983
2016-06-23,72.726241,72.924013,72.258779,72.618365,1446
2016-06-24,70.20914,73.706112,70.119243,72.74422,8836
2016-06-27,72.968961,73.112796,72.078986,72.357665,1700
2016-06-28,72.816137,73.184713,72.690282,73.157744,260
2016-06-29,73.76005,74.910725,73.382485,74.865777,876
2016-06-30,75.000621,75.351218,74.038729,75.351218,3567
2016-07-01,76.322099,76.322099,74.937694,75.162435,2740
